;gen;indv;callf;scores
30;gen3;[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 42.5, 13, [0, 3, 1, 1, 1, 1], [30.0, 37.5, 37.5, 40.0, 37.5, 33.75], [4.43, 0.44, 25.23, 20.36, 34.09, 41.17], 1);";0,0
31;gen3;[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1];"ADS_drawLogP(2.0, 42.5, 16, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 42.5, 22.5, 43.75, 22.5], [1.77, 6.64, 16.82, 23.02, 36.3, 32.32], 3);";17,0
32;gen3;[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1];"ADS_drawLogP(2.0, 42.5, 16, [3, 0, 2, 0, 3, 0], [38.75, 15.0, 42.5, 22.5, 37.5, 33.75], [1.77, 6.64, 16.82, 23.02, 36.3, 32.32], 3);";59,0
33;gen3;[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 40.5, 13, [0, 3, 1, 1, 1, 1], [30.0, 37.5, 37.5, 40.0, 43.75, 22.5], [12.66, 0.42, 24.05, 19.41, 32.48, 39.23], 1);";1,0
34;gen3;[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1];"ADS_drawLogP(2.0, 42.5, 16, [3, 0, 1, 0, 3, 0], [38.75, 15.0, 37.5, 22.5, 43.75, 12.5], [4.43, 0.44, 25.23, 20.36, 34.09, 39.4], 1);";25,0
35;gen3;[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 42.5, 24, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 32.5, 22.5, 43.75, 22.5], [4.43, 0.44, 25.23, 20.36, 34.09, 41.17], 1);";0,0
36;gen3;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 46.25], [15.17, 13.27, 23.22, 16.59, 40.76, 37.92], 0);";0,0
37;gen3;[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 42.5, 16, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 37.5, 22.5, 41.25, 12.5], [4.43, 0.44, 25.23, 20.36, 34.09, 41.17], 1);";24,0
38;gen3;[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(4.0, 45.5, 21, [0, 3, 1, 1, 1, 1], [30.0, 37.5, 30.0, 25.0, 22.5, 46.25], [15.17, 13.27, 23.22, 16.59, 40.76, 37.92], 0);";15,0
39;gen3;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1];"ADS_drawLogP(4.0, 45.5, 24, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 37.5, 30.0, 37.5, 33.75], [3.79, 7.11, 18.01, 24.65, 38.86, 35.55], 3);";43,0
40;gen4;[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(2.0, 42.5, 24, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 32.5, 22.5, 43.75, 22.5], [7.08, 12.4, 21.69, 15.49, 38.07, 35.42], 0);";11,0
41;gen4;[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 23, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [12.32, 0.47, 27.02, 21.8, 36.49, 44.08], 1);";23,0
42;gen4;[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 46.5, 16, [3, 0, 0, 0, 3, 0], [18.75, 15.0, 37.5, 22.5, 41.25, 12.5], [4.84, 0.48, 27.61, 22.28, 37.3, 45.05], 1);";0,0
43;gen4;[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(2.0, 41.5, 25, [3, 0, 0, 0, 3, 0], [37.5, 25.0, 30.0, 25.0, 22.5, 46.25], [13.83, 12.1, 21.18, 15.13, 37.18, 34.58], 0);";21,0
44;gen4;[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0];"ADS_drawLogP(2.0, 42.5, 13, [0, 1, 1, 1, 1, 1], [30.0, 38.75, 37.5, 40.0, 37.5, 33.75], [4.43, 0.44, 25.23, 20.36, 34.09, 41.61], 0);";0,0
45;gen4;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 46.25], [15.17, 13.27, 25.12, 16.59, 40.76, 35.55], 1);";0,0
46;gen4;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 12.32, 27.02, 21.8, 36.49, 44.08], 1);";0,0
47;gen4;[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(2.0, 40.5, 13, [0, 3, 1, 1, 1, 1], [30.0, 37.5, 38.75, 40.0, 42.5, 22.5], [12.66, 1.69, 20.67, 14.77, 36.28, 33.75], 0);";13,0
48;gen4;[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(2.0, 42.5, 24, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 32.5, 22.5, 43.75, 22.5], [7.08, 12.4, 21.69, 15.49, 36.3, 35.42], 0);";9,0
49;gen4;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 46.25], [12.32, 0.47, 27.02, 21.8, 36.49, 44.08], 1);";19,0
50;gen5;[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.67, 46.5, 16, [3, 0, 0, 0, 3, 0], [18.75, 15.0, 37.5, 22.5, 41.25, 12.5], [4.84, 0.48, 27.61, 22.28, 37.3, 45.05], 1);";9,0
51;gen5;[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 46.5, 16, [3, 0, 0, 0, 3, 0], [18.75, 15.0, 37.5, 22.5, 41.25, 12.5], [4.84, 0.48, 27.61, 22.28, 37.3, 45.05], 1);";0,0
52;gen5;[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(2.0, 42.5, 13, [0, 0, 1, 1, 1, 1], [30.0, 38.75, 37.5, 40.0, 43.75, 22.5], [7.08, 12.4, 21.69, 15.49, 36.3, 35.42], 0);";16,0
53;gen5;[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0];"ADS_drawLogP(2.0, 42.5, 24, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 32.5, 22.5, 37.5, 33.75], [4.43, 2.21, 25.23, 20.36, 34.09, 41.61], 0);";44,0
54;gen5;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 12.32, 27.02, 21.8, 36.49, 44.08], 1);";0,0
55;gen5;[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(2.0, 40.5, 13, [0, 3, 1, 1, 1, 1], [30.0, 37.5, 38.75, 40.0, 42.5, 22.5], [12.66, 1.69, 20.67, 14.77, 36.28, 33.75], 0);";13,0
56;gen5;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 17.5, 33.75], [4.74, 0.47, 27.02, 29.39, 36.49, 44.08], 0);";72,0
57;gen5;[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 42.5, 12, [0, 1, 1, 3, 1, 1], [30.0, 38.75, 37.5, 40.0, 42.5, 41.25], [14.17, 11.51, 25.23, 20.36, 34.97, 41.17], 1);";14,0
58;gen5;[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 14.22, 27.02, 21.8, 36.49, 44.08], 1);";0,0
59;gen5;[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0];"ADS_drawLogP(4.0, 42.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 15.0, 32.5, 22.5, 43.75, 22.5], [7.08, 12.4, 25.23, 19.04, 36.3, 35.42], 0);";19,0
60;gen6;[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 14.22, 27.02, 21.8, 36.49, 44.08], 1);";0,0
61;gen6;[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 45.5, 25, [3, 0, 0, 0, 3, 2], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 14.22, 27.02, 21.8, 36.49, 44.08], 1);";0,0
62;gen6;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 12.32, 27.02, 21.8, 36.49, 44.08], 1);";0,0
63;gen6;[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [38.75, 25.0, 30.0, 25.0, 22.5, 41.25], [15.17, 12.32, 27.02, 21.8, 36.49, 44.08], 1);";0,0
64;gen6;[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 46.5, 16, [3, 0, 0, 0, 3, 0], [18.75, 27.5, 30.0, 25.0, 22.5, 41.25], [15.5, 14.53, 27.61, 22.28, 37.3, 45.05], 1);";0,0
65;gen6;[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(2.0, 45.5, 25, [3, 0, 0, 0, 3, 0], [37.5, 15.0, 37.5, 22.5, 41.25, 12.5], [4.74, 0.47, 27.02, 21.8, 36.49, 44.08], 1);";0,0
66;gen6;[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1];"ADS_drawLogP(4.0, 46.5, 14, [3, 0, 0, 0, 3, 0], [18.75, 15.0, 37.5, 22.5, 41.25, 12.5], [4.84, 0.48, 27.61, 22.28, 37.3, 45.05], 1);";0,0
