;gen;indv;callf;scores
30;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 32.5, 46.25, 41.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";0,0
31;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.01, 33.84, 37.08], 3);";0,0
32;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 0, 1, 1], [18.75, 42.5, 43.75, 30.0, 46.25, 41.25], [1.39, 6.95, 18.08, 24.57, 35.23, 39.86], 0);";1,0
33;gen3;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 36.25, 41.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.59], 2);";0,0
34;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [2, 0, 1, 2, 1, 1], [18.75, 42.5, 41.25, 30.0, 46.25, 21.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";3,0
35;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 0, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 7.88, 16.69, 27.35, 33.84, 37.08], 3);";9,0
36;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";0,0
37;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";0,0
38;gen3;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 0, 1, 1], [18.75, 42.5, 31.25, 30.0, 36.25, 41.25], [1.27, 7.59, 15.19, 18.14, 30.8, 33.75], 3);";0,0
39;gen3;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 15.76, 18.08, 42.65, 32.45], 0);";0,0
40;gen4;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";0,0
41;gen4;[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0];"ADS_drawLogP(2.67, 44.5, 11, [3, 0, 1, 2, 1, 1], [28.75, 43.75, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 15.76, 18.08, 42.65, 32.45], 0);";0,0
42;gen4;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 36.25, 31.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
43;gen4;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 17.72, 30.8, 33.75], 3);";0,0
44;gen4;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 36.25, 41.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.59], 2);";0,0
45;gen4;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 36.25, 41.25], [1.27, 7.59, 14.34, 18.14, 30.8, 33.75], 3);";0,0
46;gen4;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 32.5, 36.25, 41.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
47;gen4;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 18.14, 30.8, 33.75], 3);";0,0
48;gen4;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";0,0
49;gen4;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 10.0, 46.25, 41.25], [1.39, 9.73, 16.69, 19.93, 33.84, 37.08], 3);";0,0
50;gen5;[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 45.0, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.41, 8.44, 16.88, 20.16, 41.72, 37.5], 3);";0,0
51;gen5;[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 40.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 18.14, 32.48, 33.75], 3);";0,0
52;gen5;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 36.25, 41.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
53;gen5;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 15.0, 31.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.59], 2);";0,0
54;gen5;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 21.79, 41.72, 38.01], 2);";0,0
55;gen5;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 36.25, 41.25], [1.27, 7.59, 14.34, 14.77, 30.8, 33.75], 3);";8,0
56;gen5;[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 46.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 32.5, 36.25, 41.25], [1.45, 8.72, 16.47, 18.89, 43.59, 39.72], 2);";0,0
57;gen5;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 0, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.93, 33.84, 37.08], 3);";15,0
58;gen5;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 18.14, 30.8, 33.75], 3);";0,0
59;gen5;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(2.0, 44.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 19.47, 34.77, 37.08], 3);";0,0
60;gen6;[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 46.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.45, 8.72, 17.44, 22.77, 43.59, 39.72], 2);";0,0
61;gen6;[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.67, 44.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 32.5, 36.25, 41.25], [1.39, 8.34, 15.76, 18.08, 41.72, 38.01], 2);";0,0
62;gen6;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [2, 0, 1, 0, 1, 1], [18.75, 47.5, 31.25, 30.0, 15.0, 31.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.59], 2);";0,0
63;gen6;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [28.75, 42.5, 41.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 18.14, 27.42, 40.5], 3);";0,0
64;gen6;[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(2.0, 44.5, 19, [3, 0, 1, 2, 1, 1], [16.25, 42.5, 41.25, 30.0, 46.25, 41.25], [1.39, 8.34, 16.69, 21.79, 41.72, 38.01], 2);";0,0
65;gen6;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];"ADS_drawLogP(3.33, 40.5, 19, [2, 0, 1, 0, 0, 1], [18.75, 42.5, 31.25, 30.0, 15.0, 31.25], [1.27, 7.59, 14.34, 16.45, 37.97, 34.59], 2);";0,0
66;gen6;[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1];"ADS_drawLogP(3.33, 40.5, 19, [3, 0, 1, 2, 1, 1], [18.75, 42.5, 31.25, 30.0, 46.25, 41.25], [1.27, 7.59, 15.19, 17.72, 31.64, 33.75], 3);";0,0
